property_id,airbnb_property_id,vrbo_property_id,listing_type,bedrooms,bathrooms,accommodates,rating,reviews,title,revenue_ltm,revenue_potential_ltm,occupancy_rate_ltm,average_daily_rate_ltm,days_available_ltm,market_id,market_name,currency,address_match_confidence,lat,lng,section
abnb_51151129,51151129,,entire_place,2,2.0,6.0,4.8,126.0,Lovely House with Jacuzzi and modern Design,50555255.76,54532888.44,73.29,204677.15,337,12,Bogotá,cop,Low,4.69062,-74.07596,142663
abnb_1189269531916781722,1189269531916781722,,entire_place,2,2.0,4.0,5.0,23.0,"Relaxed, clean and new atmosphere",49921287.84,51466805.8,70.82,199685.15,353,12,Bogotá,cop,Medium,4.6881,-74.0603,142663
abnb_792633031338811309,792633031338811309,11301893ha,entire_place,3,3.0,6.0,4.8,42.0,"Beautiful, comfy and modern loft in north Bogota",49832827.2,50010596.23,74.77,200131.83,333,12,Bogotá,cop,High,4.7259,-74.0671,142663
abnb_48298708,48298708,,entire_place,1,1.5,2.0,4.9,91.0,Bright & Modern Apartment in Pasadena 6th floor,49615361.46,49655426.76,82.69,164835.09,364,12,Bogotá,cop,Low,4.68999,-74.05748,142663
abnb_46122674,46122674,,entire_place,2,2.0,5.0,4.8,235.0,New apartment on the 8th floor located in Chico Norte,49276262.34,49792540.75,70.64,193240.25,361,12,Bogotá,cop,Low,4.68908,-74.05788,142663
abnb_24827812,24827812,,entire_place,2,2.0,6.0,4.9,30.0,BEAUTIFUL APARTMENT IN AN EXCLUSIVE SECTOR,48531718.62,56021091.27,100.0,160701.06,302,12,Bogotá,cop,Low,4.72174,-74.05967,142663
abnb_821739217811880385,821739217811880385,,entire_place,2,2.5,6.0,4.7,24.0,Spacious & trendy house close to Chicó & Zona Rosa,48067300.26,50999070.16,77.99,193819.77,318,12,Bogotá,cop,Medium,4.6901,-74.0591,142663
abnb_1029141896767985615,1029141896767985615,,entire_place,2,1.0,5.0,4.9,55.0,Apartment with a view of the city,47573395.02,48316316.96,56.94,232065.34,360,12,Bogotá,cop,Medium,4.7592,-74.0457,142663
abnb_1041899860672075361,1041899860672075361,,entire_place,3,2.5,6.0,4.9,15.0,Luxury Apartment in Bogota,47138463.54,63138302.64,64.96,310121.48,234,12,Bogotá,cop,Low,4.68983,-74.06091,142663
abnb_1229745622303662769,1229745622303662769,,entire_place,2,2.0,3.0,5.0,1.0,Your peaceful and cozy getaway,47038945.32,54654669.25,95.83,157320.89,312,12,Bogotá,cop,Medium,4.6927,-74.0659,142663
abnb_950835317589045291,950835317589045291,,entire_place,2,2.0,4.0,4.8,18.0,"Autopista Norte, Calle 100, close to everything.",46408663.26,48853567.92,81.5,164569.73,346,12,Bogotá,cop,High,4.68875,-74.05938,142663
abnb_974257989393600800,974257989393600800,,entire_place,1,1.0,2.0,5.0,54.0,Apartment in Bogotá! Amazing view!,46327574.34,47901252.27,71.59,183839.58,352,12,Bogotá,cop,Medium,4.7385,-74.0672,142663
abnb_740642382225499796,740642382225499796,,entire_place,1,1.0,3.0,4.9,372.0,Warm Loft in exclusive Bogota place,46191197.52,47485929.56,80.79,161507.68,354,12,Bogotá,cop,Low,4.7142,-74.08168,142663
abnb_1192658712186484209,1192658712186484209,,entire_place,2,2.0,4.0,4.8,20.0,Modern and beautiful apartment,45752580.18,47103558.45,66.95,193048.86,354,12,Bogotá,cop,Medium,4.6881,-74.0603,142663
abnb_6238939,6238939,,entire_place,1,1.0,3.0,4.8,379.0,Cozy Cabin Cottage in exclusive Bogota place,45726779.16,46227060.94,86.43,146560.19,361,12,Bogotá,cop,Low,4.71274,-74.07936,142663
abnb_38347873,38347873,,entire_place,1,1.5,3.0,4.9,158.0,Bright & Modern Apartment in Pasadena 4th floor,45704664.0,45704664.0,69.86,179233.98,365,12,Bogotá,cop,Medium,4.6894,-74.0584,142663
abnb_1192693144246019422,1192693144246019422,4135739,entire_place,2,2.0,4.0,4.6,17.0,Penthouse apartment in Bogotá,45137041.56,45841040.82,56.39,222349.96,360,12,Bogotá,cop,Medium,4.6881,-74.0603,142663
abnb_816001452818916076,816001452818916076,,entire_place,3,2.0,6.0,5.0,61.0,Imperial Suba Shopping Center,44930633.4,45536551.93,92.76,134926.82,359,12,Bogotá,cop,Medium,4.7516,-74.094,142663
abnb_903072550844071731,903072550844071731,,entire_place,2,2.0,5.0,4.9,40.0,Beautiful furnished apartment North of Bogotá,44901146.52,47831736.95,72.51,181053.01,342,12,Bogotá,cop,Medium,4.7171,-74.0664,142663
abnb_50423087,50423087,,entire_place,3,2.0,6.0,4.9,18.0,"Spacious Apartment in Colina Campestre, Bogotá",44587848.42,47778734.28,90.39,148132.39,333,12,Bogotá,cop,Low,4.72348,-74.06073,142663
abnb_835635014165313663,835635014165313663,,entire_place,2,2.0,5.0,5.0,29.0,90 square meters of distinction and comfort.,44175032.1,44563595.46,82.83,147742.57,361,12,Bogotá,cop,Low,4.73234,-74.05333,142663
abnb_738317796007066069,738317796007066069,,entire_place,1,1.5,3.0,5.0,8.0,Casa Paz1 Amazing  Love Apartment,43209336.78,44365075.04,83.38,145977.49,355,12,Bogotá,cop,Low,4.71062,-74.0752,142663
abnb_1065401381203414676,1065401381203414676,11635592ha,entire_place,1,1.0,4.0,4.9,24.0,E-HOUSE 126/Newly Renovated  Location,43139305.44,43240924.6,93.13,127254.59,364,12,Bogotá,cop,Medium,4.7062,-74.0568,142663
abnb_1061469465426550765,1061469465426550765,11636318ha,entire_place,1,1.5,4.0,5.0,61.0,E-HOUSE 126/New Comfortable Location,42951326.58,43338673.61,79.28,149656.19,362,12,Bogotá,cop,Medium,4.7063,-74.0575,142663
abnb_1239798491657493839,1239798491657493839,,entire_place,2,2.5,5.0,5.0,3.0,Great Duplex in Pasadena,42711745.68,42711745.68,87.42,166193.56,294,12,Bogotá,cop,Medium,4.6894927,-74.0583621,142663
abnb_962565364697033693,962565364697033693,,entire_place,3,3.5,7.0,5.0,17.0,Bogotá Family House Bogotá,42579054.72,57114796.51,42.13,467901.68,216,12,Bogotá,cop,Low,4.76321,-74.07742,142663
abnb_611443595653299348,611443595653299348,,entire_place,2,2.0,4.0,4.8,20.0,Beautiful apartment in the north of Bogotá,42247327.32,42247327.32,96.16,120362.75,365,12,Bogotá,cop,Low,4.71065,-74.06904,142663
abnb_19860061,19860061,10770845ha,entire_place,2,2.0,4.0,4.8,63.0,La Floresta apartment with all the amenities,41849254.44,42582040.27,64.8,180384.72,358,12,Bogotá,cop,High,4.6942,-74.0704,142663
abnb_678914933417701573,678914933417701573,,entire_place,3,1.5,6.0,4.8,69.0,"Lovely House with bathtub, great location!",41381150.22,43579765.71,70.55,170996.49,343,12,Bogotá,cop,Medium,4.6904,-74.0764,142663
abnb_665467318716630604,665467318716630604,,entire_place,4,3.0,16.0,4.9,49.0,Large and luxurious house with an excellent location,41333234.04,72206365.99,41.96,439715.26,224,12,Bogotá,cop,Low,4.7135,-74.0695,142663
abnb_24716187,24716187,,entire_place,3,2.0,4.0,4.7,33.0,"Cozy large flat 24/7 Security, gym, parking Colina",41056794.54,41888471.99,85.88,135055.25,354,12,Bogotá,cop,Medium,4.7236,-74.0633,142663
abnb_1371900316353394142,1371900316353394142,,entire_place,2,2.0,6.0,4.8,47.0,"NEW! 5 Star Apt, Gym+Cowork+Laundry in @Bogota",40831957.08,49515290.36,73.38,200156.65,278,12,Bogotá,cop,Medium,4.7428,-74.0697,142663
abnb_1344368153209631062,1344368153209631062,,private_room,1,1.0,2.0,5.0,28.0,"5 Stars Room,Garden+WiFi+Bath+Tv+Parking @Bogotá",40673465.1,40889087.91,75.73,173818.23,309,12,Bogotá,cop,Medium,4.6988264,-74.0780661,142663
abnb_1334859920944413589,1334859920944413589,,entire_place,3,2.0,5.0,4.9,18.0,Apartment in Colina,40592376.18,46493438.04,82.15,166362.2,297,12,Bogotá,cop,Low,4.743897386,-74.064053732,142663
abnb_1192673821894063081,1192673821894063081,,entire_place,2,2.0,4.0,4.9,28.0,Blue cool apartment in Bogotá,40374910.44,41881874.3,61.89,186920.88,349,12,Bogotá,cop,Medium,4.6881,-74.0603,142663
abnb_51318956,51318956,,entire_place,3,2.0,4.0,5.0,21.0,North Hill Country Club near CC Hill Parks,39973151.7,44274697.75,61.74,217245.38,298,12,Bogotá,cop,Medium,4.741644859,-74.064567566,142663
abnb_1068882023526799055,1068882023526799055,,entire_place,2,1.0,4.0,4.8,51.0,Luxury apartment/super location/safe and green view,39726199.08,40084648.97,88.09,124925.15,361,12,Bogotá,cop,Medium,4.7257,-74.0742,142663
abnb_1499599868989494686,1499599868989494686,,entire_place,4,2.5,9.0,5.0,1.0,Cozy Little House on Bulevar Niza Norte de Bogotá,39460817.16,54546820.99,87.72,394608.17,114,12,Bogotá,cop,Low,4.71084876,-74.073692787,142663
abnb_1039311192602382138,1039311192602382138,,entire_place,1,1.5,2.0,5.0,52.0,Exclusive and Elegant Batán 5-Star Apartment,39294953.46,39760661.87,86.7,125542.98,361,12,Bogotá,cop,Medium,4.7064,-74.0573,142663
abnb_1194587663925852770,1194587663925852770,,entire_place,2,1.5,8.0,5.0,1.0,House for groups,39118032.18,39983250.96,62.64,175417.18,356,12,Bogotá,cop,Low,4.70485,-74.0636,142663
abnb_1501790626202557104,1501790626202557104,,entire_place,3,4.0,5.0,5.0,1.0,Casa Santa Margarita,38915309.88,53066063.59,71.19,463277.49,118,12,Bogotá,cop,Low,4.690936795,-74.057232606,142663
abnb_1190420919246860164,1190420919246860164,,entire_place,3,2.0,4.0,4.9,10.0,Balcony of the poets/ close to Santa Fe Mall,38458263.24,41179570.54,81.92,136862.14,343,12,Bogotá,cop,Medium,4.7567,-74.0482,142663
abnb_712954583128814561,712954583128814561,,entire_place,2,2.0,4.0,5.0,88.0,A beautiful place of silence and peace.,38406661.2,38688224.05,68.78,154243.62,362,12,Bogotá,cop,Low,4.72931,-74.06491,142663
abnb_1189275637203200268,1189275637203200268,,entire_place,1,1.0,2.0,5.0,3.0,A gem of an apartment in Bogotá Norte,38222368.2,38835990.17,76.49,148725.16,336,12,Bogotá,cop,Medium,4.6881,-74.0603,142663
abnb_807951760403365582,807951760403365582,,entire_place,2,2.0,3.0,4.8,102.0,Loft 721,37986473.16,38802227.7,75.63,140690.65,357,12,Bogotá,cop,Low,4.69673,-74.08447,142663
abnb_1131910539849617796,1131910539849617796,,entire_place,1,1.0,4.0,4.9,31.0,Suite Batan 306,37971729.72,37971729.72,85.75,121315.44,365,12,Bogotá,cop,Medium,4.7064,-74.0577,142663
abnb_1077830862756394173,1077830862756394173,,entire_place,2,1.0,4.0,5.0,10.0,Dream house on a hill,37676860.92,43982630.21,92.1,124346.07,329,12,Bogotá,cop,Low,4.74634,-74.06132,142663
abnb_1299526292422436301,1299526292422436301,,entire_place,3,2.0,6.0,5.0,9.0,Centro Comercial Imperial Suba Apartamento,37603143.72,38371756.11,91.9,114295.27,358,12,Bogotá,cop,Low,4.74935379,-74.108950066,142663
abnb_1060228927080066745,1060228927080066745,,entire_place,3,2.0,8.0,4.9,121.0,Cozy apartment in Villa Del Prado,37584714.42,39005797.74,81.2,131876.19,351,12,Bogotá,cop,Medium,4.7564,-74.0538,142663
abnb_640802357889170733,640802357889170733,11898841ha,entire_place,4,2.0,10.0,4.9,92.0,Blessed house with a family atmosphere,37404107.28,40063860.71,64.37,166982.62,348,12,Bogotá,cop,Medium,4.746,-74.0556,142663
abnb_1258336823306315953,1258336823306315953,,entire_place,2,1.5,4.0,4.8,42.0,Full Duplex Apartment,37378306.26,37761303.97,88.92,116443.32,361,12,Bogotá,cop,Medium,4.7471,-74.053,142663
abnb_48200236,48200236,,entire_place,2,2.0,6.0,4.8,103.0,AptoComfy/WellEquiped/IdealLocation/Fireplace/WiFi,37278788.04,37817365.9,77.65,134096.36,358,12,Bogotá,cop,Low,4.70203,-74.05756,142663
abnb_47370852,47370852,,entire_place,1,1.0,3.0,4.8,251.0,Cozy apartment near C.C. Parque La Colina,37271416.32,37748440.32,82.78,125071.86,360,12,Bogotá,cop,Medium,4.7267,-74.0685,142663
abnb_1138402651518059187,1138402651518059187,,entire_place,3,1.0,4.0,5.0,11.0,Modern condo/Close to CC Santafe,37234557.72,38783098.08,80.86,131570.88,350,12,Bogotá,cop,Medium,4.7567,-74.0482,142663
abnb_53092847,53092847,,entire_place,4,3.5,8.0,4.7,101.0,"Spacious, 4 bedrooms for 8 people, remodeled",37057636.44,38239360.01,69.23,228750.85,234,12,Bogotá,cop,Low,4.70881,-74.07934,142663
vrbo_11700413ha,,11700413ha,entire_place,2,2.0,3.0,5.0,,Quaint 2-bedroom apartment in Bogotá with city views,37039207.14,37351215.19,49.72,205773.37,362,12,Bogotá,cop,Low,4.748242,-74.08154,142663
abnb_836937060245456675,836937060245456675,,entire_place,2,2.0,5.0,4.7,40.0,spacious apartment in the north zone,37013406.12,40598089.26,75.08,155518.5,317,12,Bogotá,cop,Low,4.73599,-74.05237,142663
abnb_858114407053913309,858114407053913309,,entire_place,3,3.0,5.0,4.6,13.0,"Spacious and cozy apartment, excellent location",36936003.06,39945360.32,87.97,132863.33,316,12,Bogotá,cop,Low,4.73971,-74.06605,142663
abnb_38327458,38327458,,entire_place,3,2.0,6.0,4.8,20.0,Apartment in an exclusive area of the city,36501071.58,50175317.31,94.49,152087.8,254,12,Bogotá,cop,Low,4.72185,-74.06059,142663
abnb_1397251793626046545,1397251793626046545,,entire_place,2,2.0,5.0,5.0,65.0,Cozy Modern and Warm Apartment,36349951.32,45407731.12,77.05,193350.81,244,12,Bogotá,cop,Medium,4.7483,-74.0586,142663
abnb_31835756,31835756,,entire_place,2,2.5,4.0,4.9,15.0,Soft and Relaxing Park View Apartment,36298349.28,39177300.81,65.37,165745.89,335,12,Bogotá,cop,Low,4.72105,-74.06606,142663
abnb_1166664381598760938,1166664381598760938,,entire_place,2,1.0,5.0,4.9,38.0,"Premium and modern apartment, north of Bogotá",36228317.94,36846178.65,75.86,137228.47,348,12,Bogotá,cop,Medium,4.7109,-74.0717,142663
abnb_1269013632581103808,1269013632581103808,,entire_place,3,1.0,4.0,5.0,6.0,Apartment near La Colina shopping center,36051396.66,37262754.55,87.5,117049.99,352,12,Bogotá,cop,Low,4.74182,-74.06079,142663
abnb_45343945,45343945,2095782,entire_place,1,1.0,4.0,4.9,213.0,"Live like you're at home!  Luxury Pool, Gym, Garage",35712297.54,35712297.54,88.22,110907.75,365,12,Bogotá,cop,Medium,4.7396,-74.061,142663
abnb_1359693769236791627,1359693769236791627,,entire_place,3,1.0,8.0,4.3,6.0,Great accommodation at Clínica Colina,35642266.2,38603817.85,51.86,232955.99,295,12,Bogotá,cop,High,4.7421,-74.0616,142663
abnb_34745725,34745725,,entire_place,1,1.0,2.0,5.0,2.0,Nice studio apartment in a residential area,35579606.58,36394181.64,78.8,180607.14,250,12,Bogotá,cop,Low,4.74126,-74.06604,142663
abnb_1273930482977974891,1273930482977974891,,entire_place,3,1.0,4.0,5.0,1.0,The house to the north/quiet,35561177.28,37883269.08,88.47,115834.45,347,12,Bogotá,cop,Low,4.742991183,-74.060516235,142663
abnb_5446087,5446087,,entire_place,3,2.0,5.0,4.7,55.0,Tranquil & Brightful 2 BR Apartament,35472716.64,38392396.92,85.32,127142.36,327,12,Bogotá,cop,Low,4.68893,-74.06245,142663
abnb_1178836425793199262,1178836425793199262,,entire_place,3,1.0,4.0,5.0,1.0,cozy apartment/near colina clinic,35354769.12,40564953.38,80.98,143136.71,305,12,Bogotá,cop,Low,4.74125,-74.06126,142663
abnb_782026053515016859,782026053515016859,,entire_place,1,1.5,3.0,4.9,43.0,Brand New! Apartment with Balcony in Pasadena,35008298.28,35377216.01,59.28,163590.19,361,12,Bogotá,cop,Medium,4.6957,-74.0608,142663
abnb_49015934,49015934,,entire_place,2,1.5,3.0,4.8,51.0,Accommodation - Cielos Abiertos del Batán,34908780.06,35280793.91,90.58,106754.68,361,12,Bogotá,cop,Medium,4.7031,-74.0572,142663
abnb_1192686839091747908,1192686839091747908,,entire_place,2,2.0,4.0,4.9,20.0,Lovely modern flat in Bogotá,34838748.72,36249622.21,52.51,195723.31,339,12,Bogotá,cop,Medium,4.6881,-74.0603,142663
abnb_7294958,7294958,11543251ha,entire_place,3,2.0,3.0,5.0,34.0,"Apartment Bogota North,new,3bed+Stu Swimming Pool",34816633.56,40559203.44,68.92,201252.21,251,12,Bogotá,cop,Low,4.72791,-74.06506,142663
abnb_1396437976061042919,1396437976061042919,,entire_place,2,2.5,8.0,4.9,16.0,Trendy Artist’s Loft “Chicago Style” ~Unique Stay,34717115.34,51699936.44,62.12,282252.95,198,12,Bogotá,cop,Low,4.74028,-74.08582,142663
abnb_925627703411169819,925627703411169819,,entire_place,2,1.0,4.0,4.9,56.0,Cozy Apartment Zona Norte Close to everything,34683942.6,35179395.9,72.14,133914.84,359,12,Bogotá,cop,Medium,4.7582,-74.052,142663
abnb_1119164909920854182,1119164909920854182,,entire_place,3,2.0,5.0,4.9,8.0,New! Modern apartment,34639712.28,40751863.34,84.87,150607.45,271,12,Bogotá,cop,Low,4.7006416,-74.08660195,142663
abnb_49013616,49013616,,entire_place,3,2.5,6.0,4.7,85.0,"Private house, comfortable, family atmosphere.",34584424.38,36414969.89,68.99,145312.71,345,12,Bogotá,cop,Low,4.75039,-74.05161,142663
abnb_1394319845749258170,1394319845749258170,,entire_place,6,5.0,16.0,5.0,6.0,~Social Club Retreat: Buenos Aires Hacienda +Sauna,34584424.38,44918691.21,59.02,240169.61,244,12,Bogotá,cop,Medium,4.7187,-74.0786,142663
abnb_54308533,54308533,,entire_place,1,1.5,5.0,4.9,113.0,Furnished apartment in a strategic location.,34569680.94,35278656.11,74.79,129474.46,357,12,Bogotá,cop,Low,4.7212,-74.05715,142663
abnb_46905071,46905071,,entire_place,2,1.0,6.0,4.7,77.0,"Fun, modern and spacious apartment",34363272.78,34842065.99,79.72,119732.66,360,12,Bogotá,cop,Low,4.70602,-74.05739,142663
abnb_1043661391112154780,1043661391112154780,,entire_place,3,2.0,5.0,4.8,26.0,Comfortable apartment with workspace and wi-fi,34245325.26,34991638.19,64.31,150860.47,353,12,Bogotá,cop,Medium,4.7409,-74.0635,142663
abnb_907251961417771022,907251961417771022,,entire_place,3,2.0,16.0,4.8,45.0,"Very comfortable house, everything you need!",34226895.96,35103246.03,44.66,215263.49,356,12,Bogotá,cop,Medium,4.7045,-74.0565,142663
abnb_1334774830334786058,1334774830334786058,,entire_place,1,1.0,3.0,,,Modern apartment with private parking,34178979.78,34519258.38,74.12,135630.88,340,12,Bogotá,cop,Low,4.696831055,-74.068401425,142663
abnb_51771794,51771794,,entire_place,2,2.0,5.0,4.5,2.0,An extraordinary apartment with the best location.,34068403.98,34832261.61,68.99,137928.75,358,12,Bogotá,cop,Low,4.72995,-74.06498,142663
abnb_1295874856584708236,1295874856584708236,,entire_place,2,2.0,4.0,5.0,20.0,Beautiful Apto in North Bogota,33828823.08,35145854.58,91.76,104733.2,352,12,Bogotá,cop,Low,4.747422732,-74.054600809,142663
abnb_1394292032733462911,1394292032733462911,,entire_place,4,2.5,13.0,5.0,8.0,•Cultural heritage house ~ Peacefull & Safest Area,33788278.62,41852092.55,60.23,212504.89,264,12,Bogotá,cop,Medium,4.7163,-74.0712,142663
abnb_1147813204051894553,1147813204051894553,,entire_place,1,1.5,2.0,,,"Ohh R503, Calle 100 - Pasadena - natural view",33423378.48,37133012.28,97.86,104448.06,327,12,Bogotá,cop,Medium,4.6917,-74.0612,142663
abnb_569738059618402974,569738059618402974,3323709,entire_place,3,1.0,3.0,4.7,100.0,Cozy Apartment in  safety  area of ​​Bogotá !,33382834.02,33829339.1,76.32,121835.16,359,12,Bogotá,cop,Low,4.74118,-74.06084,142663
abnb_1128223055847897136,1128223055847897136,,entire_place,1,1.0,4.0,4.8,18.0,Suite Batan 206,33275944.08,33275944.08,85.21,106996.6,365,12,Bogotá,cop,Medium,4.7065,-74.0577,142663
abnb_1192680783054350021,1192680783054350021,,entire_place,2,2.0,4.0,4.2,12.0,Cute and Clean,33194855.16,34455271.85,52.03,185446.12,344,12,Bogotá,cop,Medium,4.6881,-74.0603,142663
abnb_660752941445742510,660752941445742510,,entire_place,3,2.0,4.0,4.5,10.0,"Colina Campestre diversity for your stay, Cc pc",33187483.44,41990238.59,58.06,230468.64,248,12,Bogotá,cop,Medium,4.7416422,-74.0645755,142663
abnb_45709953,45709953,,entire_place,3,2.0,4.0,4.7,73.0,Yoli's Apartment,33176425.86,35535855.42,58.65,165882.13,341,12,Bogotá,cop,Low,4.74949,-74.09857,142663
abnb_1195200303060443272,1195200303060443272,,entire_place,2,1.0,6.0,4.8,63.0,201 - Beautiful apartment central area of Bogota,32999504.58,34138545.9,81.59,114581.61,353,12,Bogotá,cop,Low,4.72954,-74.05269,142663
abnb_947804890460928490,947804890460928490,,entire_place,3,4.0,5.0,4.9,17.0,Apto grande por CC San Rafael,32955274.26,38460548.47,42.74,329552.74,234,12,Bogotá,cop,Low,4.72315,-74.06298,142663
abnb_1197037227399859805,1197037227399859805,,entire_place,1,1.0,4.0,4.8,33.0,Suite Batan 404,32844698.46,32906215.46,83.52,108041.77,364,12,Bogotá,cop,Low,4.70622,-74.05952,142663
abnb_968053832453945781,968053832453945781,,entire_place,2,2.0,5.0,4.7,3.0,"Casa Pabón, Alhambra neighborhood",32748866.1,37622236.47,52.75,284772.75,218,12,Bogotá,cop,Medium,4.7012,-74.0599,142663
