property_id,airbnb_property_id,vrbo_property_id,listing_type,bedrooms,bathrooms,accommodates,rating,reviews,title,revenue_ltm,revenue_potential_ltm,occupancy_rate_ltm,average_daily_rate_ltm,days_available_ltm,market_id,market_name,currency,address_match_confidence,lat,lng,section
abnb_1468297622481145581,1468297622481145581,,entire_place,1,1.0,2.0,2.0,1.0,Avanzare Studio Apartment T2-304,14573890.44,25606480.31,78.05,151811.36,123,12,Bogotá,cop,Low,4.58709,-74.12566,142659
abnb_1044851409412212497,1044851409412212497,,entire_place,2,1.0,6.0,4.8,62.0,New apartment 5 minutes from CC Centro Mayor,14293765.08,14606878.89,69.19,57869.49,357,12,Bogotá,cop,Medium,4.5879,-74.114,142659
abnb_1468319665650375355,1468319665650375355,,entire_place,3,2.0,4.0,4.5,2.0,Advance T1-501,13914121.5,29183128.28,49.03,183080.54,155,12,Bogotá,cop,Low,4.58671,-74.12651,142659
abnb_985410347319326187,985410347319326187,,entire_place,3,1.0,7.0,5.0,71.0,3 bedroom apartment 5 min Esc. General Santander,13799859.84,14044195.5,65.64,58722.81,358,12,Bogotá,cop,Medium,4.5876,-74.1135,142659
abnb_53752820,53752820,,entire_place,2,1.0,5.0,5.0,3.0,"Excellent furnished apartment, good view.",13777744.68,15790297.96,84.76,77403.06,210,12,Bogotá,cop,Low,4.5583,-74.11889,142659
abnb_1467586503211183566,1467586503211183566,,entire_place,3,2.0,4.0,3.5,2.0,Avanzzare 601-T1 Studio Apartment,13132719.18,27934727.5,49.07,166236.95,161,12,Bogotá,cop,Low,4.5866,-74.12682,142659
abnb_1288323235761485689,1288323235761485689,,entire_place,2,1.0,7.0,4.8,53.0,New apartment 7 minutes from Cadet School,12690415.98,14111941.61,73.29,56401.85,307,12,Bogotá,cop,High,4.588,-74.1139,142659
abnb_54288884,54288884,3892282,entire_place,1,1.0,2.0,4.4,13.0,"Full & private APT, Ultra Wi-Fi & 15min to DT",12690415.98,12690415.98,65.84,53097.98,363,12,Bogotá,cop,Low,4.56608,-74.10427,142659
abnb_1111747792228166085,1111747792228166085,,entire_place,2,1.0,5.0,4.8,139.0,Executive 2-bedroom apartment 12 minutes from Monserrate,11588343.84,12143729.22,38.35,89141.11,339,12,Bogotá,cop,Medium,4.5878,-74.112,142659
abnb_712278233600455805,712278233600455805,,entire_place,1,1.0,2.0,4.9,7.0,Avanzzare Building 503-T1 with Elevator,11263988.16,12719755.43,33.09,126561.67,269,12,Bogotá,cop,High,4.58671,-74.1257,142659
abnb_1113149417034504818,1113149417034504818,,entire_place,3,1.0,7.0,4.8,58.0,New apartment 5 minutes from Centro Mayor shopping center,10630020.24,10744097.61,53.74,54793.92,361,12,Bogotá,cop,Medium,4.5882,-74.1137,142659
abnb_712272109382207709,712272109382207709,,entire_place,2,2.0,3.0,4.7,9.0,Central apartment building with elevator 502,10279863.54,13121587.88,31.6,130124.86,250,12,Bogotá,cop,High,4.58882,-74.12702,142659
abnb_1211771377451573933,1211771377451573933,,entire_place,2,1.0,5.0,4.7,12.0,Comfortable apartment,10055026.08,10096528.86,61.14,49532.15,332,12,Bogotá,cop,Low,4.58153,-74.10745,142659
abnb_1481813089575249719,1481813089575249719,,entire_place,2,2.0,5.0,5.0,4.0,Feel at home in my space,9480031.92,19017305.25,89.13,77073.43,138,12,Bogotá,cop,Low,4.58568,-74.1215,142659
abnb_1390804588722926743,1390804588722926743,,entire_place,3,1.0,8.0,5.0,38.0,Family apartment with 3 bedrooms 15 minutes from Centro Mayor,8068347.54,14448165.76,81.41,49804.61,199,12,Bogotá,cop,Medium,4.5873,-74.1136,142659
abnb_712264689351051543,712264689351051543,,entire_place,2,1.0,4.0,5.0,1.0,Avanzzare Building Apartment 605 T1 With Elevator,7843510.08,8599111.38,36.3,147990.76,146,12,Bogotá,cop,High,4.58737,-74.12751,142659
abnb_1516891944882352228,1516891944882352228,,entire_place,2,1.0,4.0,5.0,7.0,Furnished apartment #403 - 2,7482295.8,32599183.33,56.82,149645.92,88,12,Bogotá,cop,Medium,4.5878,-74.1259,142659
abnb_1440075663421231980,1440075663421231980,,entire_place,3,1.0,7.0,4.8,20.0,Large 3-bedroom apartment in Centenario,7327489.68,13550732.56,81.77,46671.91,192,12,Bogotá,cop,High,4.5873,-74.1136,142659
abnb_966020832597481871,966020832597481871,,entire_place,2,1.0,6.0,4.8,24.0,2-bedroom apartment 7 minutes from the Cadet School,6955217.82,12079374.11,76.85,44584.73,203,12,Bogotá,cop,Medium,4.5878,-74.112,142659
abnb_1516108730181335100,1516108730181335100,,entire_place,1,1.0,3.0,5.0,5.0,Magnificent furnished apartment 204 - 2,6829898.58,26204805.96,53.33,142289.56,90,12,Bogotá,cop,Medium,4.5878,-74.1259,142659
abnb_1431816288438245421,1431816288438245421,,entire_place,2,1.0,6.0,4.6,27.0,Cozy 2-bedroom accommodation in the Libertador neighborhood,6686150.04,13966792.44,72.96,46756.3,196,12,Bogotá,cop,Medium,4.5878,-74.1121,142659
abnb_1061821313614843062,1061821313614843062,,entire_place,2,1.0,6.0,4.7,34.0,Comfortable apartment 10 minutes from the historic center,6605061.12,12218589.04,71.28,47518.42,195,12,Bogotá,cop,Medium,4.5878,-74.112,142659
abnb_1022744040622164472,1022744040622164472,,entire_place,2,1.0,5.0,4.5,49.0,Small and exterior 2 bedroom apartment in Santa Lucia,6472370.16,6484570.36,35.83,71124.95,254,12,Bogotá,cop,High,4.5775005,-74.1267372,142659
abnb_1465973661049434960,1465973661049434960,,entire_place,2,1.0,3.0,5.0,2.0,Advance T2-603,6173815.5,23819427.95,26.76,162468.84,142,12,Bogotá,cop,Low,4.58831,-74.12568,142659
abnb_1431819591165510220,1431819591165510220,,entire_place,2,1.0,5.0,4.7,12.0,2-bedroom apartment 8 min from SENA 1° de Mayo with Av. 30,5974779.06,13162169.2,63.86,46316.12,202,12,Bogotá,cop,Medium,4.5878,-74.1121,142659
abnb_1516858640063380773,1516858640063380773,,entire_place,1,1.0,3.0,4.8,6.0,Comfortable Furnished Apartment 404 - 2,5893690.14,25268007.79,45.56,143748.54,90,12,Bogotá,cop,Medium,4.5878,-74.1259,142659
abnb_712221918810285677,712221918810285677,,entire_place,3,2.0,5.0,5.0,1.0,Avanzzare 604-T1 Building with Elevator,5462444.52,6751610.91,25.49,140062.68,153,12,Bogotá,cop,High,4.58683,-74.12558,142659
abnb_1463284932104936449,1463284932104936449,,entire_place,2,1.0,6.0,4.9,21.0,Family apartment in the Libertador neighborhood,5410842.48,14297561.52,76.47,46246.52,153,12,Bogotá,cop,High,4.588,-74.1139,142659
abnb_1487852200747089368,1487852200747089368,,entire_place,1,1.0,2.0,4.8,26.0,401 Studio apartment - Single rate.,4953795.84,13224349.66,80.77,47179.01,130,12,Bogotá,cop,Low,4.58699,-74.12719,142659
abnb_43655366,43655366,10621239ha,entire_place,1,1.0,3.0,4.8,22.0,BE HERE Bogotá,4426717.86,4426717.86,29.57,80485.78,186,12,Bogotá,cop,High,4.579,-74.1176,142659
abnb_648023088844448283,648023088844448283,,entire_place,2,1.0,4.0,4.8,11.0,2-bedroom condo close to Hospital San Carlos,4223995.56,4373604.62,19.67,87999.91,244,12,Bogotá,cop,Low,4.57635,-74.10925,142659
abnb_712281375522486646,712281375522486646,,entire_place,1,1.5,2.0,4.7,6.0,Avanzzare Building Apartment 403 T1,4128163.2,5376858.85,31.37,129005.1,102,12,Bogotá,cop,High,4.58686,-74.1259,142659
abnb_1210375195936005180,1210375195936005180,,private_room,0,1.0,,5.0,3.0,Habitación Confortable Moderna en Apartaestudio,3483137.7,3483137.7,76.92,38701.53,117,12,Bogotá,cop,Low,4.57536,-74.11725,142659
abnb_705747440129867695,705747440129867695,,entire_place,2,1.0,4.0,4.1,10.0,2 bedroom condo close to Hospital San Carlos,3435221.52,3435221.52,22.9,83785.89,179,12,Bogotá,cop,High,4.57596,-74.11093,142659
abnb_34409110,34409110,,private_room,2,1.0,2.0,5.0,1.0,Room for 1 or 2 people (2),3320959.86,3320959.86,19.4,57257.93,299,12,Bogotá,cop,Low,4.57558,-74.0951,142659
abnb_718457296135887692,718457296135887692,,entire_place,1,1.0,2.0,4.4,9.0,1 bedroom condo close to Hospital San Carlos,3265671.96,3588332.14,26.86,69482.39,175,12,Bogotá,cop,Low,4.57612,-74.11054,142659
abnb_1465968330152469195,1465968330152469195,,entire_place,2,1.0,3.0,5.0,1.0,Avanzare Studio Apartment T2-203,3217755.78,20795806.41,15.38,146261.63,143,12,Bogotá,cop,Low,4.58727,-74.12572,142659
abnb_671156916353455310,671156916353455310,,entire_place,2,2.0,4.0,4.6,53.0,Magnificent and comfortable furnished apartment # 402,3044520.36,3044520.36,27.78,121780.81,90,12,Bogotá,cop,Medium,4.5877,-74.1262,142659
abnb_1540240909304113970,1540240909304113970,,entire_place,2,1.0,4.0,4.8,12.0,Welcome Home 2,2926572.84,15937253.2,50.77,88684.03,65,12,Bogotá,cop,Medium,4.5823,-74.1099,142659
abnb_1492939530495518623,1492939530495518623,,entire_place,2,1.0,5.0,5.0,10.0,Comfortable apartment near CC Tunal,2886028.38,13067553.18,62.73,41826.5,110,12,Bogotá,cop,Medium,4.5774,-74.1254,142659
abnb_1286571023652408203,1286571023652408203,,private_room,1,1.0,1.0,,,Modern room Quiroga sur,2653819.2,2653819.2,76.92,29486.88,117,12,Bogotá,cop,Low,4.575469383,-74.1173748,142659
abnb_1536483201373354812,1536483201373354812,,entire_place,3,1.0,6.0,4.4,5.0,Modern 3-bedroom apartment 25 minutes from Vive Claro,2167285.68,15429673.41,49.09,80269.84,55,12,Bogotá,cop,Medium,4.5878,-74.1121,142659
abnb_1247789154136696583,1247789154136696583,,private_room,1,1.0,2.0,4.0,2.0,Modern Room in a Studio Apartment in Southern Bogotá,1971935.1,2093568.48,31.11,35213.13,180,12,Bogotá,cop,Low,4.576736088,-74.117036904,142659
abnb_637801488853878869,637801488853878869,,entire_place,1,1.0,2.0,4.4,9.0,1 bedroom condo close to Hospital San Carlos,1537003.62,1537003.62,25.58,69863.8,86,12,Bogotá,cop,Low,4.57647,-74.11113,142659
abnb_1465979087721276192,1465979087721276192,,entire_place,1,1.0,2.0,4.5,2.0,Avanzzare Studio Apartment T2-504,1032040.8,12066215.59,5.47,147434.4,128,12,Bogotá,cop,Low,4.58787,-74.12516,142659
abnb_27108053,27108053,,entire_place,2,1.0,5.0,4.7,3.0,"Bogotá, cozy apartment, Claret",914093.28,914093.28,18.18,76174.44,66,12,Bogotá,cop,Low,4.58508,-74.12769,142659
abnb_1465984062799864582,1465984062799864582,,entire_place,1,1.0,2.0,4.0,2.0,Avanzzare Studio Apartment T2-704,751915.44,11784247.3,5.49,150383.09,91,12,Bogotá,cop,Low,4.58729,-74.12739,142659
abnb_38463150,38463150,,private_room,1,1.0,4.0,,,Have a safe trip!,516020.4,1048332.3,100.0,18429.3,28,12,Bogotá,cop,Low,4.56795,-74.12101,142659
vrbo_10819805ha,,10819805ha,entire_place,1,1.0,2.0,4.7,,Loft in the center of Bogotá incredible view of the hills,331727.4,2521570.54,6.9,165863.7,29,12,Bogotá,cop,Low,4.55404,-74.107994,142659
abnb_1463946737919406632,1463946737919406632,,entire_place,1,1.0,2.0,,,Avanzzare Studio Apartment T2 -701,125319.24,125319.24,3.57,125319.24,28,12,Bogotá,cop,Low,4.57548,-74.11513,142659
abnb_1460425099244486047,1460425099244486047,,private_room,0,1.0,,5.0,2.0,Furnished room in Santa Lucia,121633.38,121633.38,6.82,40544.46,44,12,Bogotá,cop,Medium,4.570430903,-74.127126932,142659
abnb_1034042855471395868,1034042855471395868,,private_room,1,2.0,2.0,,,Completely private room,110575.8,110575.8,6.9,55287.9,29,12,Bogotá,cop,Medium,4.577,-74.1178,142659
abnb_1273101291122132669,1273101291122132669,,private_room,2,1.0,4.0,5.0,1.0,Caicedo Shelter,73717.2,73717.2,3.57,73717.2,28,12,Bogotá,cop,High,4.5873,-74.1161,142659
abnb_943545675442978836,943545675442978836,,entire_place,2,1.0,4.0,4.7,17.0,Comfortable Apartment #702,0.0,2067030.29,0.0,0.0,27,12,Bogotá,cop,High,4.58858,-74.12514,142659
abnb_671161863574512212,671161863574512212,,entire_place,2,1.0,3.0,4.8,19.0,Magnificent and comfortable furnished apartment # 405,0.0,1992981.36,0.0,0.0,27,12,Bogotá,cop,Medium,4.5877,-74.1262,142659
