property_id,airbnb_property_id,vrbo_property_id,listing_type,bedrooms,bathrooms,accommodates,rating,reviews,title,revenue_ltm,revenue_potential_ltm,occupancy_rate_ltm,average_daily_rate_ltm,days_available_ltm,market_id,market_name,currency,address_match_confidence,lat,lng,section
abnb_1101500662571685888,1101500662571685888,,entire_place,4,4.0,8.0,4.9,13.0,Bogota Skyline Serenity: Luxury Retreat Los Rosales,127689247.98,149774220.79,61.95,648168.8,318,12,Bogotá,cop,Medium,4.6634,-74.0459,141883
abnb_1345010740310707574,1345010740310707574,,entire_place,3,3.5,8.0,5.0,3.0,Apartment with large spaces,126557688.96,137348818.14,73.75,570079.69,301,12,Bogotá,cop,High,4.67038813,-74.044853543,141883
abnb_992654225897750359,992654225897750359,,entire_place,4,4.0,11.0,4.6,13.0,Top Ph + Apartment | The Tree heart of roses,124685272.08,128004683.88,56.42,859898.42,257,12,Bogotá,cop,Medium,4.6555011,-74.0504604,141883
abnb_1279086535597489069,1279086535597489069,,entire_place,3,3.0,11.0,4.8,6.0,Spacious apartment in Zone T,124213482.0,146909533.54,66.1,636992.2,295,12,Bogotá,cop,Low,4.669765203,-74.055924335,141883
abnb_1263714143690426109,1263714143690426109,,entire_place,3,3.0,11.0,4.9,26.0,Fascinating apartment in Bogotá's Zona T,123583199.94,144742026.7,65.88,633760.0,296,12,Bogotá,cop,Low,4.668128404,-74.056724372,141883
abnb_9861066,9861066,,entire_place,2,2.5,4.0,4.9,19.0,ATTIK - TOP OF THE TOP DUPLEX RESIDENCE,123568456.5,186215470.86,61.35,972979.98,207,12,Bogotá,cop,Low,4.67403,-74.04446,141883
abnb_14965274,14965274,4289334ha,entire_place,3,3.0,6.0,4.8,278.0,❤️patio terrace/🔥chimney/parking/breathtaking views,123494739.3,127815709.84,82.1,427317.45,352,12,Bogotá,cop,Medium,4.6513,-74.0582,141883
abnb_1407460330754466353,1407460330754466353,,entire_place,4,2.5,14.0,4.9,18.0,Spacious apartment in Zona Rosa,122013023.58,141752720.53,67.52,772234.33,234,12,Bogotá,cop,Low,4.667882751,-74.055897709,141883
abnb_1318253397131244102,1318253397131244102,3758945,entire_place,2,2.0,4.0,,,w * | Wonderful 2BR in Parque Virrey,121401170.82,126112805.66,94.57,366770.9,350,12,Bogotá,cop,Medium,4.6718,-74.0567,141883
abnb_592809782190992277,592809782190992277,,entire_place,2,2.0,4.0,4.9,46.0,Cozy and Modern Loft in El Virrey 702,120734030.16,122055963.85,88.09,379666.76,361,12,Bogotá,cop,High,4.6735,-74.0565,141883
abnb_40768591,40768591,,entire_place,2,2.5,5.0,4.8,60.0,Remodeled triplex penthouse with terrace - Virrey,120428103.78,131601567.22,68.52,576211.01,305,12,Bogotá,cop,Low,4.67435,-74.05712,141883
abnb_1318254394809502146,1318254394809502146,3758951,entire_place,2,2.0,4.0,,,w * | Stylish 2BR in Parque Virrey,118813697.1,122949342.6,93.75,360041.5,352,12,Bogotá,cop,Medium,4.6718,-74.0567,141883
abnb_1053906186349554490,1053906186349554490,,entire_place,1,1.5,4.0,5.0,49.0,Luxury Apt W/ HotTub + FirePit on Private Terrace,117884860.38,166631132.91,77.25,598400.29,255,12,Bogotá,cop,Low,4.68386,-74.05437,141883
abnb_731841529926271974,731841529926271974,,entire_place,2,2.5,8.0,4.8,171.0,*Luxurious quiet family ML @Zone T virrey park,117881174.52,119462740.19,77.78,421004.2,360,12,Bogotá,cop,Medium,4.669,-74.0502,141883
abnb_1394573946655989305,1394573946655989305,,entire_place,3,3.0,8.0,4.3,3.0,Top Apartment + Loft | The Tree heart of Rosales,117011311.56,139440654.27,81.5,565272.04,254,12,Bogotá,cop,Medium,4.6554274,-74.050644,141883
abnb_12760382,12760382,4570030ha,entire_place,2,2.0,5.0,4.8,80.0,NEW DESIGN DUPLEX - BOGO64 302,115599627.18,117399248.33,61.84,520719.06,359,12,Bogotá,cop,Low,4.64873,-74.05785,141883
abnb_1364060964539443452,1364060964539443452,,entire_place,1,2.0,4.0,5.0,1.0,79bogotá Boutique PH City View 65,114884570.34,118955897.58,69.61,539364.17,306,12,Bogotá,cop,Medium,4.664,-74.0558,141883
abnb_1318252559521371242,1318252559521371242,3768357,entire_place,2,2.0,4.0,5.0,4.0,w * | Dreamy 2BR in Parque Virrey,113834100.24,121231436.97,96.51,342873.77,344,12,Bogotá,cop,Medium,4.6718,-74.0567,141883
abnb_1214623690860434947,1214623690860434947,,entire_place,4,3.5,10.0,4.3,13.0,Huge Penthouse in Parque de la 93,113590833.48,117663671.92,46.47,908726.67,269,12,Bogotá,cop,High,4.67253,-74.05093,141883
abnb_1025499910092164590,1025499910092164590,,entire_place,3,2.5,8.0,5.0,21.0,Fantastic apartment in Chico Norte!,113506058.7,118221305.68,88.54,367333.52,349,12,Bogotá,cop,Medium,4.6788,-74.0574,141883
abnb_735561911027400435,735561911027400435,,entire_place,2,2.0,4.0,4.9,40.0,Park93-New Designer 2 BD/2Bath Condo-Bars&Dinning,113469200.1,113863476.54,77.96,400951.24,363,12,Bogotá,cop,Low,4.68137,-74.05395,141883
abnb_14568732,14568732,,entire_place,2,2.5,4.0,5.0,11.0,Spacious 2-bedroom apartment overlooking the mountains,112709912.94,156560405.07,31.12,1502798.84,241,12,Bogotá,cop,Medium,4.6641,-74.0531,141883
abnb_964411674863957138,964411674863957138,,entire_place,4,2.5,8.0,4.8,141.0,*Large Family ML View Bogotá @Virrey Zona T,110992302.18,118897660.99,70.38,462467.91,341,12,Bogotá,cop,Low,4.66843,-74.04479,141883
abnb_743614923248424114,743614923248424114,,entire_place,2,2.5,5.0,4.8,93.0,Elegant 2-Bedroom Loft 604 with Stunning Park View,110207214.0,111363505.14,84.76,360154.3,361,12,Bogotá,cop,High,4.6735,-74.0565,141883
abnb_1232014003077639573,1232014003077639573,,entire_place,4,4.5,7.0,5.0,2.0,Skyline Luxury Apartment CHICO,108865560.96,122029093.93,74.44,467234.17,313,12,Bogotá,cop,Low,4.66913,-74.0428,141883
abnb_1318246979951764380,1318246979951764380,3758950,entire_place,2,2.0,4.0,,,w * | Marvelous 2BR in Parque Virrey,108773414.46,117040724.72,96.17,333660.77,339,12,Bogotá,cop,Medium,4.6718,-74.0567,141883
abnb_1274909076469303750,1274909076469303750,,entire_place,1,1.0,2.0,5.0,43.0,Zona T - Luxury Private Jacuzzi BEST location,108600179.04,113325414.7,60.17,524638.57,344,12,Bogotá,cop,Low,4.661778994,-74.058082757,141883
abnb_1212420268086497536,1212420268086497536,,entire_place,3,3.0,6.0,4.7,66.0,Luxury 3BR in the best area of Bogota & fast WiFi,108121017.24,113058152.99,84.53,366511.93,349,12,Bogotá,cop,High,4.6645,-74.0545,141883
abnb_1318253771819586961,1318253771819586961,3768386,entire_place,2,2.0,4.0,4.5,4.0,w * | Cozy 2BR in Parque Virrey,107837206.02,112711755.87,90.54,341256.97,349,12,Bogotá,cop,Medium,4.6718,-74.0567,141883
abnb_1283448627779526405,1283448627779526405,,entire_place,2,2.5,6.0,4.9,33.0,Apt. near Country Dahra Izka Clinic Parking Free,107358044.22,109099649.93,96.11,310283.36,360,12,Bogotá,cop,Low,4.670861467,-74.056082368,141883
abnb_1302219728342419091,1302219728342419091,,entire_place,2,2.0,4.0,5.0,5.0,79bogotá Two-Bedroom Apartment Tree View 65,107240096.7,117347240.84,66.77,476622.65,337,12,Bogotá,cop,Medium,4.6646,-74.0555,141883
abnb_1291293290391836922,1291293290391836922,,entire_place,3,3.5,5.0,5.0,1.0,Spacious Family Home in Rosales W/ Cleaner,107063175.42,107063175.42,77.01,414973.54,335,12,Bogotá,cop,Low,4.655311594,-74.050122714,141883
abnb_15564436,15564436,,entire_place,3,2.5,5.0,4.9,277.0,Cozy Rosales apartment in superb Zona G location,106738819.74,112957529.01,82.71,371912.25,347,12,Bogotá,cop,Low,4.653,-74.05579,141883
abnb_1051636605858032933,1051636605858032933,,entire_place,2,2.5,4.0,4.9,63.0,Sleep 2BR Artsy Gem between Parque 93 & Calle 100,106672474.26,106672474.26,90.96,321302.62,365,12,Bogotá,cop,Medium,4.6802,-74.0461,141883
abnb_1302253934508616337,1302253934508616337,,entire_place,2,2.0,4.0,5.0,11.0,79bogotá Two-Bedroom Apartment Tree View 65,106340746.86,121060818.51,73.8,460349.54,313,12,Bogotá,cop,Medium,4.6646,-74.0555,141883
abnb_1424014664194667506,1424014664194667506,4604361,entire_place,3,3.0,8.0,5.0,34.0,Penthouse with luxury jacuzzi and panoramic view,105352936.38,113118859.11,76.81,662597.06,207,12,Bogotá,cop,High,4.6394,-74.0621,141883
abnb_814695509641257867,814695509641257867,,entire_place,2,2.0,3.0,4.9,22.0,Spectacular townhouse in the best area of Bogota,104969606.94,108788895.07,70.89,426705.73,347,12,Bogotá,cop,Low,4.67273,-74.04516,141883
abnb_9860701,9860701,4567338ha,entire_place,2,2.5,5.0,4.8,67.0,Stunning Design and the Ease of an Apartment with Staff,104733711.9,175250516.52,44.84,1047337.12,223,12,Bogotá,cop,Low,4.67568,-74.04512,141883
abnb_1173178999718087577,1173178999718087577,,entire_place,2,2.0,7.0,4.7,33.0,*ML Charming and Family Terrace view @Parque 93,104567848.2,107403822.6,81.41,361826.46,355,12,Bogotá,cop,Medium,4.6816,-74.0528,141883
abnb_38357232,38357232,,entire_place,2,2.0,4.0,4.8,228.0,"Apartment with patio, jacuzzi, BBQ near Zona T",103141420.38,105650237.85,67.79,426204.21,357,12,Bogotá,cop,Medium,4.6701,-74.058,141883
abnb_929576174236807946,929576174236807946,,entire_place,5,3.5,15.0,4.8,56.0,Central house in the best district,103104561.78,106016096.31,48.45,599445.16,355,12,Bogotá,cop,High,4.6442,-74.0585,141883
abnb_763174347274550890,763174347274550890,,entire_place,3,3.0,8.0,4.9,212.0,Heroes Cave | House next to the Park • T-Zone,102883410.18,107943764.23,88.83,331881.98,349,12,Bogotá,cop,Medium,4.6674,-74.0592,141883
abnb_1233369027562968822,1233369027562968822,4169449,entire_place,2,2.0,4.0,4.6,44.0,w*| Majestic 2BR w/ Perfect Deco in Chapinero,102102007.86,106400347.22,83.48,348471.01,351,12,Bogotá,cop,Medium,4.6731,-74.0572,141883
abnb_783953993031097364,783953993031097364,,entire_place,2,2.0,5.0,4.8,154.0,Luxury Loft Overlooking the Park Virrey 501,101659704.66,113095232.74,83.77,394029.86,308,12,Bogotá,cop,High,4.6739,-74.0563,141883
abnb_1314684415318604937,1314684415318604937,,entire_place,2,2.0,5.0,4.9,67.0,Bright 2BR Apt with Rooftop Pool+Sauna+Gym+500MB,101604416.76,104699654.55,76.62,373545.66,355,12,Bogotá,cop,Medium,4.6584,-74.0619,141883
abnb_659945689125516301,659945689125516301,,entire_place,2,2.5,4.0,4.9,106.0,Bright & Luxurious 2BR Apartment @Virrey,100601862.84,119033816.66,88.47,385447.76,295,12,Bogotá,cop,Low,4.67425,-74.05277,141883
abnb_960765368125574137,960765368125574137,,entire_place,3,2.0,6.0,4.8,90.0,City Lights T-Zone Haven,100166931.36,105297611.62,75.86,379420.18,348,12,Bogotá,cop,Low,4.669,-74.0529,141883
abnb_710971046921091864,710971046921091864,,entire_place,2,2.0,4.0,4.4,8.0,A temple full of good energy and a lot of flow,100111643.46,110800010.86,73.72,870536.0,156,12,Bogotá,cop,Low,4.66354,-74.04601,141883
abnb_1337421137616448612,1337421137616448612,11757530ha,entire_place,1,1.0,2.0,5.0,44.0,Apto private jacuzzi sauna fireplace cinema gym,99315497.7,104821951.39,60.87,506711.72,322,12,Bogotá,cop,Medium,4.6829,-74.0499,141883
abnb_1356031918606195578,1356031918606195578,,entire_place,3,3.0,6.0,4.1,8.0,*ML Large Private Terrace T Zone & Virrey Andino,99304440.12,118717864.74,59.86,584143.75,284,12,Bogotá,cop,Low,4.668903752,-74.048515645,141883
abnb_1213365075903222462,1213365075903222462,,entire_place,4,4.0,10.0,5.0,34.0,The best view in the city. Colonial Home!,99289696.68,103987546.4,40.84,730071.3,333,12,Bogotá,cop,High,4.6405,-74.05781,141883
abnb_31401592,31401592,,entire_place,3,2.0,6.0,4.8,35.0,Renovated apartment in the best area of Bogotá,98747875.26,99385160.45,83.43,326979.72,362,12,Bogotá,cop,Low,4.66392,-74.05124,141883
abnb_1302210503692734386,1302210503692734386,,entire_place,1,1.0,2.0,4.8,4.0,79bogotá Suite Comfort 40,98559896.4,100021708.48,72.19,383501.53,356,12,Bogotá,cop,Low,4.664145464,-74.055210993,141883
abnb_1084838877349061802,1084838877349061802,3876029,entire_place,2,3.0,4.0,4.7,36.0,Modern Artistic Oasis : Virrey Park Triplex,98106535.62,99420212.98,74.09,368821.56,359,12,Bogotá,cop,Medium,4.6741,-74.0574,141883
abnb_19673762,19673762,,entire_place,2,2.5,4.0,4.5,13.0,PARK 93 - SOHO 401,98058619.44,105004880.62,63.43,500299.1,309,12,Bogotá,cop,Low,4.67385,-74.04625,141883
abnb_1302200319540180513,1302200319540180513,,entire_place,2,2.0,4.0,4.9,17.0,79bogotá Two-Bedroom Apartment Tree View 65,97973844.66,102431929.19,59.94,477921.21,342,12,Bogotá,cop,Medium,4.6646,-74.0555,141883
abnb_10445364,10445364,,entire_place,2,2.0,4.0,4.8,426.0,"Incredible 2BR, jacuzzi, top spot",97623687.96,98722221.67,62.33,433883.04,361,12,Bogotá,cop,Medium,4.6629,-74.0462,141883
abnb_19121558,19121558,,entire_place,2,2.5,4.0,4.8,65.0,Bright Modern Luxury 2BR next to Parque el Virrey,97513112.16,102467608.31,84.55,349509.35,330,12,Bogotá,cop,Low,4.67235,-74.05731,141883
abnb_1106065621377607326,1106065621377607326,,entire_place,3,3.0,6.0,4.0,1.0,Luxury boy! Parque de la 93.,96584275.44,102954178.69,97.01,298099.6,334,12,Bogotá,cop,Low,4.68049,-74.04429,141883
abnb_1302214321474381993,1302214321474381993,,entire_place,2,2.0,4.0,5.0,7.0,79bogotá Two-Bedroom Deluxe Apartment,96543730.98,98226326.07,50.14,539350.42,357,12,Bogotá,cop,Low,4.663543104,-74.056238671,141883
abnb_953122517444945724,953122517444945724,,entire_place,5,3.5,16.0,4.6,25.0,Double King - 5 Rooms - ZoNa T - Virrey,96425783.46,115215634.29,83.09,417427.63,278,12,Bogotá,cop,Low,4.67533,-74.05266,141883
abnb_1193425849597483695,1193425849597483695,,entire_place,1,1.0,4.0,5.0,53.0,Luxury 93 park apartment & private sauna,96392610.72,99624667.64,71.59,382510.37,352,12,Bogotá,cop,Medium,4.679,-74.0526,141883
abnb_926696074305115037,926696074305115037,,entire_place,3,2.0,6.0,4.6,74.0,w* | Perfect 3BR with Terrace in Zona T,96060883.32,142084042.48,77.34,611852.76,203,12,Bogotá,cop,Medium,4.67,-74.0535,141883
abnb_1047702942364858489,1047702942364858489,,entire_place,2,2.5,4.0,4.8,37.0,Spacious 2BR Retreat with Studio Bliss @ Virrey,95371627.5,96341819.57,85.04,310656.78,361,12,Bogotá,cop,Low,4.67498,-74.05557,141883
abnb_29233378,29233378,,entire_place,2,2.5,4.0,4.8,42.0,Experience luxury.,95139418.32,95996565.06,64.33,470987.23,314,12,Bogotá,cop,Low,4.67922,-74.04524,141883
abnb_1268005036472356632,1268005036472356632,,entire_place,2,2.5,5.0,4.9,15.0,"Apartment, Zone T, New VIP",95065701.12,113435069.04,50.16,609395.51,311,12,Bogotá,cop,Medium,4.6646,-74.0538,141883
abnb_1357469525314117086,1357469525314117086,,entire_place,4,2.0,16.0,4.7,22.0,Spacious 4BR | Zona T & Virrey Park,94730287.86,109165479.39,76.39,430592.23,288,12,Bogotá,cop,Medium,4.6744,-74.0534,141883
abnb_1193510731015573614,1193510731015573614,,entire_place,2,2.0,5.0,4.9,67.0,Apartment in Zone 85 T,94343272.56,97120531.21,65.82,404906.76,354,12,Bogotá,cop,Medium,4.67,-74.0535,141883
abnb_1300868701268155002,1300868701268155002,,entire_place,2,2.0,4.0,5.0,6.0,79bogotá Two-Bedroom Apartment City View 65,94151607.84,97170437.76,53.51,514489.66,342,12,Bogotá,cop,Medium,4.6646,-74.0555,141883
abnb_1160701358641119157,1160701358641119157,,entire_place,2,2.0,6.0,5.0,42.0,Bechara Cribs 702B / Rooms like at home,93598728.84,100212156.86,81.19,361385.05,319,12,Bogotá,cop,Medium,4.669,-74.0502,141883
abnb_12304915,12304915,,entire_place,1,1.5,3.0,5.0,21.0,PARK 93 - SOHO 404,93112195.32,94761175.37,77.71,360899.99,332,12,Bogotá,cop,Low,4.67425,-74.04461,141883
abnb_1299488515070153821,1299488515070153821,,entire_place,2,2.0,5.0,5.0,9.0,79bogotá Two-Bedroom Apartment Garden 90,92371337.46,118579939.86,49.09,684232.14,275,12,Bogotá,cop,Low,4.665397506,-74.054679863,141883
